Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
pods-mars-160g-x-15ct,Pods Mars 160g x 15ct,"",Mars,,"","",false,Pack Size,Shipper,,,,,,,,M0057_Shipper,0.0,shopify,0,deny,manual,98.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_4ea10f13-44ab-4468-84f9-2837f6342e53.jpg?v=1754880174,1,M0057,false,,,,,,,,,,,,,,,,,,,,kg,,,draft
pods-twix-160g-x-15ct,Pods Twix 160g x 15ct,"",Mars,,"","",false,Pack Size,Shipper,,,,,,,,M0056_Shipper,0.0,shopify,0,deny,manual,98.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_ee817ffd-2cf2-4803-b179-1923d1fe9599.jpg?v=1754880171,1,M0056,false,,,,,,,,,,,,,,,,,,,,kg,,,draft
vidal-filled-brains-1kg,Vidal Filled Brains 1kg,"",Vidal,,"","1kg, Bulk Gummies and Lollies",true,Pack Size,Bag,,,,,,,,IVFB_Bag,0.0,shopify,0,deny,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_32b7cf9f-32e8-4439-b04b-6b6dab3cecac.jpg?v=1754880151,1,IVFB,false,,,,,,,,,,,,,,,,,,,,kg,,,active
vidal-filled-brains-1kg,,,,,,,,,Shipper (12 Bag),,,,,,,,IVFB_Shipper,0.0,shopify,0,deny,manual,174.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
hersheys-miniatures-136g,Hersheys Miniatures 136g,"",Hersheys,"Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Chocolate","","hide-shipper, Novelty",true,Pack Size,Bag,,,,,,,,IUSHER8_Bag,0.0,shopify,12,deny,manual,6.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_ce0daf5d-e4a8-4a08-b821-808c51f07253.jpg?v=1754880146,1,IUSHER8,false,,,4748,,,,,,,,,,,,,,,,,kg,,,active
hersheys-miniatures-136g,,,,,,,,,Shipper (12 Bag),,,,,,,,IUSHER8_Shipper,0.0,shopify,1,deny,manual,82.80,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
hersheys-xl-cookies-and-cream-113g-x-12ct,Hersheys XL Cookies and Cream 113g x 12ct,"",Hersheys,,"","Chocolate Blocks, hide-shipper, Novelty",false,Pack Size,Outer,,,,,,,,IUSAHCCXLB_Outer,0.0,shopify,0,deny,manual,55.15,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_e2233943-fd68-40ad-8850-195d10375084.jpg?v=1754880140,1,IUSAHCCXLB,false,,,,,,,,,,,,,,,,,,,,kg,,,draft
hersheys-xl-cookies-and-cream-113g-x-12ct,,,,,,,,,Shipper (18 Outer),,,,,,,,IUSAHCCXLB_Shipper,0.0,shopify,0,deny,manual,992.70,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ravazzi-sugared-peach-hearts1kg,Ravazzi  Sugared Peach Hearts1kg,"",Ravazzi,,"","Bulk Gummies and Lollies, hide-shipper",true,Pack Size,Bag,,,,,,,,IRVSSFH_Bag,0.0,shopify,0,deny,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_1fc111a0-a026-4527-843c-722e46827d3b.jpg?v=1754880127,1,IRVSSFH,false,,,,,,,,,,,,,,,,,,,,kg,,,active
ravazzi-sugared-peach-hearts1kg,,,,,,,,,Shipper (12 Bag),,,,,,,,IRVSSFH_Shipper,0.0,shopify,0,deny,manual,174.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ravazzi-sugared-crossiants-1kg,Ravazzi  Sugared Croissants 1kg,"",Ravazzi,,"","1kg, Bulk Gummies and Lollies, hide-shipper",true,Pack Size,Bag,,,,,,,,IRVSCR_Bag,0.0,shopify,0,deny,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_207fab0b-21e1-45ca-a393-0a4b3f7d4ae8.jpg?v=1754880124,1,IRVSCR,false,,,,,,,,,,,,,,,,,,,,kg,,,active
ravazzi-sugared-crossiants-1kg,,,,,,,,,Shipper (12 Bag),,,,,,,,IRVSCR_Shipper,0.0,shopify,0,deny,manual,174.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ravazzi-gummy-strawberry-hearts-1kg,Ravazzi Gummy Strawberry Hearts 1kg,"",Ravazzi,,"","1kg, Bulk Gummies and Lollies, hide-shipper",true,Pack Size,Bag,,,,,,,,IRVFS_Bag,0.0,shopify,61,deny,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_aeafd808-0dad-41a9-9110-a06bfe906d5d.jpg?v=1754880121,1,IRVFS,false,,,,,,,,,,,,,,,,,,,,kg,,,active
ravazzi-gummy-strawberry-hearts-1kg,,,,,,,,,Shipper (12 Bag),,,,,,,,IRVFS_Shipper,0.0,shopify,5,deny,manual,174.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ravazzi-fuit-of-the-sea-2kg,Ravazzi Fruit Of The Sea 2kg,"",Ravazzi,,"","2kg, Bulk Gummies and Lollies, hide-shipper",true,Pack Size,Bag,,,,,,,,IRVFRS_Bag,0.0,shopify,0,deny,manual,29.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_d079badb-da04-45c4-b9d6-be4382c136d3.jpg?v=1754880118,1,IRVFRS,false,,,,,,,,,,,,,,,,,,,,kg,,,active
ravazzi-fuit-of-the-sea-2kg,,,,,,,,,Shipper (4 Bag),,,,,,,,IRVFRS_Shipper,0.0,shopify,0,deny,manual,116.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ravazzi-gummy-croissants-1kg,Ravazzi Gummy Croissants 1kg,"",Ravazzi,Uncategorized,"","1kg, Bulk Gummies and Lollies, hide-shipper",true,Pack Size,Bag,,,,,,,,IRVCR_Bag,0.0,shopify,72,deny,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/IRVCRGummyCrossiant.jpg?v=1765414282,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
ravazzi-gummy-croissants-1kg,,,,,,,,,Shipper (12 Bag),,,,,,,,IRVCR_Shipper,0.0,shopify,6,deny,manual,174.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
candy-floss-mils-sour-green-100g-x-18ct,Candy Floss - MILS - GREEN 100g x 18ct,"",Mils,Uncategorized,"","Candy Floss, Night n Day Misc, Novelty",true,Pack Size,Shipper,,,,,,,,GREEN18_Shipper,0.0,shopify,41,deny,manual,49.30,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/GREEN18Mil_sGreenCandyfloss.jpg?v=1754947176,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
dr-bugs-popcorn-70g-lemon-meringue-pie-x-10ct,Dr Bugs Popcorn - 70g Lemon Meringue Pie x 10ct,"",Dr Bugs,,"","Popcorn, Snacks",false,Pack Size,Bag,,,,,,,,GLM70-1_Bag,0.0,shopify,0,deny,manual,2.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_7b90636d-846c-41b4-907f-1e2bd595e166.jpg?v=1754880105,1,GLM70-1,false,,,,,,,,,,,,,,,,,,,,kg,,,draft
dr-bugs-popcorn-70g-lemon-meringue-pie-x-10ct,,,,,,,,,Outer (10 Bag),,,,,,,,GLM70-1_Outer,0.0,shopify,0,deny,manual,29.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dr-bugs-popcorn-70g-lemon-meringue-pie-x-10ct,,,,,,,,,Shipper (40 Bag),,,,,,,,GLM70-1_Shipper,0.0,shopify,0,deny,manual,119.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ghost-energy-warheads-sour-apple-500ml-x-12ct,Ghost Energy - Warheads Sour Apple 500ml x 12ct,"",Ghost,Uncategorized,"","Drinks, Energy Drinks",false,Pack Size,Tray,,,,,,,,GH-ERTD5WSGA_Tray,0.0,shopify,0,deny,manual,63.10,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/GH-ERTD5WSGAGhostgreenapple.jpg?v=1765850821,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,draft
zazzy-40g-x24ct,Zazzy 40g x24ct,"",DutchRusk,,"","",true,Pack Size,Outer,,,,,,,,GCZAZ_Outer,0.0,shopify,26,deny,manual,18.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_f7e6b90b-0d16-4eae-a6a2-828ceb6783fb.jpg?v=1754880094,1,GCZAZ,false,,,,,,,,,,,,,,,,,,,,kg,,,active
zazzy-40g-x24ct,,,,,,,,,Shipper (8 Outer),,,,,,,,GCZAZ_Shipper,0.0,shopify,3,deny,manual,145.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
frooze-balls-caramel-choc-peanut-butter-70g-x-20ct-1,Frooze Balls Caramel Choc Peanut Butter 70g x 20ct,"",Frooze Balls,Uncategorized,"","",true,Pack Size,Bag,,,,,,,,F5930_Bag,0.0,shopify,5,deny,manual,2.25,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/F5930FroozeCaramelChocPeanutButter70g.jpg?v=1756696220,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
frooze-balls-caramel-choc-peanut-butter-70g-x-20ct-1,,,,,,,,,Shipper (20 Bag),,,,,,,,F5930_Shipper,0.0,shopify,0,deny,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
heartland-extreme-crunch-apple-cider-vinegar-35g-x-24ct,Heartland Extreme Crunch Apple Cider Vinegar 35g x 24ct,"",Heartland,,"",Snacks,false,Pack Size,Shipper,,,,,,,,ECAV35_Shipper,0.0,shopify,0,deny,manual,34.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,kg,,,draft
dragon-zombie-eyeball-slime-with-spoon-100g-x-12ct,Dragon Zombie Eyeball Slime with Spoon 100g x 12ct,"",Dragon,Uncategorized,"","Dragon Novelty, Night n Day Misc, Novelty",true,Pack Size,Outer,,,,,,,,DR3901_Outer,0.0,shopify,23,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_df2e6912-8e7e-4eeb-a5af-1b5e1abcd110.jpg?v=1754880044,1,DR3901,false,,,,,,,,,,,,,,,,,,,,kg,,,active
dragon-zombie-eyeball-slime-with-spoon-100g-x-12ct,,,,,,,,,Shipper (8 Outer),,,,,,,,DR3901_Shipper,0.0,shopify,2,deny,manual,128.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
350g-sour-party-mix-x-20ct-1,350g Sour Party Mix x 20ct,"",Dragon,,"",Family Bags,true,Pack Size,Bag,,,,,,,,DR376-1_Bag,0.0,shopify,2360,deny,manual,3.60,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_7b30982e-3c33-4a58-8712-9450eba67d3d.jpg?v=1754880041,1,DR376-1,false,,,,,,,,,,,,,,,,,,,,kg,,,active
350g-sour-party-mix-x-20ct-1,,,,,,,,,Shipper (20 Bag),,,,,,,,DR376-1_Shipper,0.0,shopify,118,deny,manual,72.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
350g-gummy-party-mix-x-20ct,350g Gummy Party Mix x 20ct,"",Dragon,,"",Family Bags,true,Pack Size,Bag,,,,,,,,DR308-1_Bag,0.0,shopify,2880,deny,manual,3.60,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_60bd4876-473a-473f-a3c2-32a49500cb9f.jpg?v=1754880035,1,DR308-1,false,,,,,,,,,,,,,,,,,,,,kg,,,active
350g-gummy-party-mix-x-20ct,,,,,,,,,Shipper (20 Bag),,,,,,,,DR308-1_Shipper,0.0,shopify,144,deny,manual,72.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dragon-2kg-gummy-sweet-chilly-peppers,Dragon 2kg Gummy Sweet Chilly Peppers,"",Dragon,,"","2kg, Bulk Gummies and Lollies, Dragon 2KG, Night n Day Misc",true,Pack Size,Bag,,,,,,,,DR-499_Bag,0.0,shopify,44,deny,manual,19.25,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_118b8086-6a73-472c-b008-bb8327de822a.jpg?v=1754879999,1,DR-499,false,,,,,,,,,,,,,,,,,,,,kg,,,active
dragon-2kg-gummy-sweet-chilly-peppers,,,,,,,,,Shipper (6 Bag),,,,,,,,DR-499_Shipper,0.0,shopify,7,deny,manual,115.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dragon-2kg-gummy-eye-balls,Dragon 2kg Gummy Eye Balls,"",Dragon,,"","2kg, Bulk Gummies and Lollies, Dragon 2KG",true,Pack Size,Bag,,,,,,,,DR-302_Bag,0.0,shopify,33,deny,manual,19.25,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_bfb4337d-a737-4cde-bbde-c09fa623c66c.jpg?v=1754879992,1,DR-302,false,,,,,,,,,,,,,,,,,,,,kg,,,active
dragon-2kg-gummy-eye-balls,,,,,,,,,Shipper (6 Bag),,,,,,,,DR-302_Shipper,0.0,shopify,5,deny,manual,115.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
acecook-noodles-blacktonkotsu-with-garlic-73g-x-12,Acecook Noodles - BlackTonkotsu With Garlic 73g x 12,"",DutchRusk,,"","",true,Pack Size,Shipper,,,,,,,,DQ60177_Shipper,0.0,shopify,3,deny,manual,22.68,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_015b9921-1e1f-4221-9768-2709e8755f16.jpg?v=1754879968,1,DQ60177,false,,,,,,,,,,,,,,,,,,,,kg,,,active
acecook-noodles-red-spicy-tonkotsu-73g-x-12,Acecook Noodles - Red Spicy Tonkotsu 73g x 12,"",DutchRusk,,"","",true,Pack Size,Shipper,,,,,,,,DQ60176_Shipper,0.0,shopify,0,deny,manual,22.68,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_7df0a9a5-94aa-4145-9080-c6c3cc6e4359.jpg?v=1754879965,1,DQ60176,false,,,,,,,,,,,,,,,,,,,,kg,,,active
acecook-noodles-hakata-tonkotsu-73g-x-12,Acecook Noodles - Hakata Tonkotsu 73g x 12,"",DutchRusk,,"","",true,Pack Size,Shipper,,,,,,,,DQ60175_Shipper,0.0,shopify,0,deny,manual,22.68,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_f90f437b-7f40-4c84-a0c9-8534cc2466f5.jpg?v=1754879961,1,DQ60175,false,,,,,,,,,,,,,,,,,,,,kg,,,active
acecook-noodles-sapporo-miso-73g-x-12,Acecook Noodles - Sapporo Miso  73g x 12,"",DutchRusk,,"","",true,Pack Size,Shipper,,,,,,,,DQ50173_Shipper,0.0,shopify,2,deny,manual,22.68,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_9a751934-b49f-4bf0-8e61-0c4db5fc12f4.jpg?v=1754879959,1,DQ50173,false,,,,,,,,,,,,,,,,,,,,kg,,,active
acecook-noodles-creamy-chicken-paitan-73g-x-12,Acecook Noodles - Creamy Chicken Paitan 73g x 12,"",DutchRusk,,"","",true,Pack Size,Shipper,,,,,,,,DQ00496_Shipper,0.0,shopify,2,deny,manual,22.68,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_56b82dfd-9951-4890-ab91-19b988cf6901.jpg?v=1754879956,1,DQ00496,false,,,,,,,,,,,,,,,,,,,,kg,,,active
lotte-sticks-vanilla-strawberry-40g,Lotte Sticks Vanilla Strawberry 40g,"",Lotte,,"",Novelty,true,Pack Size,Each,,,,,,,,DN51231_Each,0.0,shopify,9,deny,manual,1.60,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_b8fa1467-4f80-47c0-bdfe-f1a51c2e17d7.jpg?v=1754879954,1,DN51231,false,,,,,,,,,,,,,,,,,,,,kg,,,active
lotte-sticks-vanilla-strawberry-40g,,,,,,,,,Outer (10 Each),,,,,,,,DN51231_Outer,0.0,shopify,0,deny,manual,16.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-sticks-vanilla-strawberry-40g,,,,,,,,,Shipper (60 Each),,,,,,,,DN51231_Shipper,0.0,shopify,0,deny,manual,96.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-koala-vanilla-37g,Lotte Koala - Vanilla 37g,"",Lotte,,"",Novelty,true,Pack Size,Each,,,,,,,,DN51229_Each,0.0,shopify,2,deny,manual,1.45,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_1eff4c15-53fc-4f8b-b847-00b78de789bd.jpg?v=1754879951,1,DN51229,false,,,,,,,,,,,,,,,,,,,,kg,,,active
lotte-koala-vanilla-37g,,,,,,,,,Outer (6 Each),,,,,,,,DN51229_Outer,0.0,shopify,0,deny,manual,8.70,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-koala-vanilla-37g,,,,,,,,,Shipper (48 Each),,,,,,,,DN51229_Shipper,0.0,shopify,0,deny,manual,69.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-sticks-cocoa-chocolate-40g,Lotte Sticks Cocoa Chocolate 40g,"",Lotte,,"",Novelty,true,Pack Size,Each,,,,,,,,DN50999_Each,0.0,shopify,136,deny,manual,1.60,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_d0cd4f5e-5036-4a34-a8a4-19e344f9fb91.jpg?v=1754879948,1,DN50999,false,,,,,,,,,,,,,,,,,,,,kg,,,active
lotte-sticks-cocoa-chocolate-40g,,,,,,,,,Outer (10 Each),,,,,,,,DN50999_Outer,0.0,shopify,13,deny,manual,16.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-sticks-cocoa-chocolate-40g,,,,,,,,,Shipper (60 Each),,,,,,,,DN50999_Shipper,0.0,shopify,2,deny,manual,96.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-sticks-vanilla-choc-40g,Lotte Sticks Vanilla Choc 40g,"",Lotte,,"",Novelty,true,Pack Size,Each,,,,,,,,DN50856_Each,0.0,shopify,274,deny,manual,1.60,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_103f486a-9c52-42b2-90e8-463843bb3dd5.jpg?v=1754879945,1,DN50856,false,,,,,,,,,,,,,,,,,,,,kg,,,active
lotte-sticks-vanilla-choc-40g,,,,,,,,,Outer (10 Each),,,,,,,,DN50856_Outer,0.0,shopify,27,deny,manual,16.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-sticks-vanilla-choc-40g,,,,,,,,,Shipper (60 Each),,,,,,,,DN50856_Shipper,0.0,shopify,4,deny,manual,96.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-koala-strawberry-37g,Lotte Koala - Strawberry 37g,"",Lotte,,"",Novelty,true,Pack Size,Each,,,,,,,,DN50849_Each,0.0,shopify,1,deny,manual,1.45,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_496f9061-50af-45cc-8a0c-214afb8f4a57.jpg?v=1754879942,1,DN50849,false,,,,,,,,,,,,,,,,,,,,kg,,,active
lotte-koala-strawberry-37g,,,,,,,,,Outer (6 Each),,,,,,,,DN50849_Outer,0.0,shopify,0,deny,manual,8.70,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-koala-strawberry-37g,,,,,,,,,Shipper (48 Each),,,,,,,,DN50849_Shipper,0.0,shopify,0,deny,manual,69.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-koala-chocolate-37g,Lotte Koala - Chocolate 37g,"",Lotte,,"",Novelty,true,Pack Size,Each,,,,,,,,DN50848_Each,0.0,shopify,181,deny,manual,1.45,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_09429367-919e-4002-860a-bc9fd3b6e19c.jpg?v=1754879939,1,DN50848,false,,,,,,,,,,,,,,,,,,,,kg,,,active
lotte-koala-chocolate-37g,,,,,,,,,Outer (6 Each),,,,,,,,DN50848_Outer,0.0,shopify,30,deny,manual,8.70,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lotte-koala-chocolate-37g,,,,,,,,,Shipper (48 Each),,,,,,,,DN50848_Shipper,0.0,shopify,3,deny,manual,69.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
hi-chew-bag-fruit-combo-85g-x-18ct,Hi-Chew Bag Fruit Combo 85g x 18ct,"",Hi-Chew,"Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy","","Family Bags, Hi-Chew Bags, hide-bag, Night n Day Misc",true,Pack Size,Bag,,,,,,,,DN11218_Bag,0.0,shopify,0,deny,manual,2.57,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_8f77d470-2b35-4999-8351-fba2f3cf4169.jpg?v=1754879936,1,DN11218,false,,,4748,,,,,,,,,,,,,,,,,kg,,,active
hi-chew-bag-fruit-combo-85g-x-18ct,,,,,,,,,Shipper (18 Bag),,,,,,,,DN11218_Shipper,0.0,shopify,0,deny,manual,46.26,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
delmaine-chocolate-syrup-1-2kg-x-4ct,Delmaine Chocolate Syrup 1.2kg x 4ct,"",Delmaine,,"",2kg,false,Pack Size,Shipper,,,,,,,,DEL001_Shipper,0.0,shopify,0,deny,manual,41.95,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,kg,,,draft
dr-pepper-strawberry-and-cream-355ml-x-12ct,Dr Pepper Strawberry And Cream 355ml x 12ct,"",Dr Pepper,,"","Drinks, Soda Drinks",true,Pack Size,Tray,,,,,,,,D0245_Tray,0.0,shopify,11,deny,manual,24.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_1bd37b19-3d4e-4241-ad5a-ef867d6f0c82.jpg?v=1754879924,1,D0245,false,,,,,,,,,,,,,,,,,,,,kg,,,active
sweets-nz-coconut-rough-1kg,Sweets NZ - Coconut Rough 1kg,"",Sweets NZ,,"","1kg, Bulk Gummies and Lollies",true,Pack Size,Bag,,,,,,,,COCO001_Bag,0.0,shopify,0,deny,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_26497147-03db-467f-a5ca-5a422fc6622b.jpg?v=1754879912,1,COCO001,false,,,,,,,,,,,,,,,,,,,,kg,,,active
c-h-strawberry-filled-drops-tin-200g-x-9ct,C&H Strawberry Filled Drops Tin 175g x 9ct,"",Cavendish & Harvey,,"",Novelty,true,Pack Size,Outer,,,,,,,,CHSFD_Outer,0.0,shopify,1,deny,manual,42.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_aee13a64-385f-47a9-9b97-bc96c6eeaa6c.jpg?v=1754879900,1,CHSFD,false,,,,,,,,,,,,,,,,,,,,kg,,,active
c-h-raspberry-and-peach-drops-tin-200g-x-9ct,C&H Raspberry and Peach Drops Tin 175g x 9ct,"",Cavendish & Harvey,,"",Novelty,false,Pack Size,Outer,,,,,,,,CHRPD_Outer,0.0,shopify,0,deny,manual,42.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_5da52f0f-7ebb-4351-a2b2-ff670d978a58.jpg?v=1754879897,1,CHRPD,false,,,,,,,,,,,,,,,,,,,,kg,,,draft
choc-coated-pineapple-lic-log-wrapped-63g-x-54ct,Choc Coated Pineapple Lic Log Wrapped 63g x 54ct,"",DutchRusk,,"",Licorice,true,Pack Size,Shipper,,,,,,,,CHOCPINE_Shipper,0.0,shopify,18,deny,manual,105.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/file_360ae354-2bef-4eb9-995d-498a74c5bbdb.jpg?v=1754879894,1,CHOCPINE,false,,,,,,,,,,,,,,,,,,,,kg,,,active
feastables-mr-beast-peanut-butter-bar-35g-x-24ct,Feastables - Mr Beast Peanut Butter Bar 35g x 24ct,"",Mr Beast,Uncategorized,"",Novelty,true,Pack Size,Outer,,,,,,,,CHOC2007N_Outer,0.0,shopify,1,deny,manual,42.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/CHOC2007NMrBeastFeastablesPeanutButter35g_1.jpg?v=1754955859,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
feastables-mr-beast-milk-chocolate-crunch-bar-35g-x-24ct,Feastables - Mr Beast Milk Chocolate Crunch Bar 35g x 24ct,"",Mr Beast,Uncategorized,"",Novelty,true,Pack Size,Outer,,,,,,,,CHOC2006_Outer,0.0,shopify,0,deny,manual,42.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/CHOC2006MrBeastFeastablesMilkChocCrunch35g_1.jpg?v=1754955820,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
feastables-mr-beast-milk-chocolate-bar-35g-x-24ct,Feastables - Mr Beast Milk Chocolate Bar 35g x 24ct,"",Mr Beast,Uncategorized,"",Novelty,true,Pack Size,Outer,,,,,,,,CHOC2000_Outer,0.0,shopify,0,deny,manual,49.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/CHOC2000MrBeastFeastablesMilkChoc35g_1.jpg?v=1754955776,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
